party_rk,purchase_sum,russian_region_nm,russian_region_cd,timediff_to_msk_hour_cnt,russian_federal_district_cd
257197447,280770.78,Москва,077,0,001
3655065,43753.92,Москва,077,0,001
309415321,1238057.0,Москва,077,0,001
129628859,83915.57,Москва,077,0,001
24210378,9148.92,Москва,077,0,001
121265250,11295.7,Москва,077,0,001
121048396,269975.78,Мурманская область,051,0,002
3842489,7222.87,Москва,077,0,001
138445920,346726.36,Кемеровская область,042,4,007
117701893,5231849.5,Москва,077,0,001
3488439,8282.8,Кемеровская область,042,4,007
157796038,14975.91,Москва,077,0,001
152852137,100.0,Москва,077,0,001
117513475,1036352.33998,Москва,077,0,001
27532186,601607.72,Москва,077,0,001
262653241,265368.17,Москва,077,0,001
308900553,1246842.9,Москва,077,0,001
350748008,9426.71,Москва,077,0,001
342672440,252625.9,Москва,077,0,001
219894442,378895.48,Москва,077,0,001
125019485,56892.28,Москва,077,0,001
361390321,12830.79,Москва,077,0,001
4790803,222754.4,Москва,077,0,001
8511308,795885.35,Москва,077,0,001
131438286,36753.44,Москва,077,0,001
310579915,9800.49,Москва,077,0,001
240301188,3171.56,Кемеровская область,042,4,007
246056566,19096.06,Москва,077,0,001
221280688,3509.0,Москва,077,0,001
312934241,536000.0,Москва,077,0,001
359079797,19209.64,Москва,077,0,001
108272121,82770.04,Москва,077,0,001
288408912,3517.45,Москва,077,0,001
16719718,1088783.91,Москва,077,0,001
371630606,72377.0,Мурманская область,051,0,002
157460015,206851.45,Кемеровская область,042,4,007
331155154,172213.28,Москва,077,0,001
3647302,1195032.76,Москва,077,0,001
256193708,212867.36,Москва,077,0,001
307495851,140340.42,Москва,077,0,001
274489922,574296.02,Москва,077,0,001
230205928,29094.39,Москва,077,0,001
157944760,367581.69,Москва,077,0,001
102605814,1046128.6247,Москва,077,0,001
338163839,17072.08,Москва,077,0,001
132813513,503231.09,Москва,077,0,001
68846734,1694484.91377,Москва,077,0,001
243742627,285512.67,Москва,077,0,001
363452437,24642.52,Москва,077,0,001
1883259,71319.55,Москва,077,0,001
115042546,830570.22192,Москва,077,0,001
74715134,42248.2,Москва,077,0,001
76904602,1184889.25,Москва,077,0,001
124212835,143119.21,Москва,077,0,001
274488656,10005.2,Москва,077,0,001
161555557,23532.91,Кемеровская область,042,4,007
126050039,210926.27,Москва,077,0,001
164989603,10320.39,Москва,077,0,001
355069804,37188.0,Москва,077,0,001
267485905,120178.86261,Москва,077,0,001
306038446,442341.58,Москва,077,0,001
358445828,42452.79,Москва,077,0,001
153523645,147328.86,Москва,077,0,001
351358947,95041.51,Москва,077,0,001
135048877,107711.81,Москва,077,0,001
150226376,79720.0,Мурманская область,051,0,002
280893183,331612.7,Москва,077,0,001
164893095,260424.51,Москва,077,0,001
280040454,23648.91,Москва,077,0,001
308015652,452700.98,Москва,077,0,001
152322993,76431.51,Москва,077,0,001
22528111,223702.52,Москва,077,0,001
296764855,21309.47,Москва,077,0,001
336042706,204278.42,Москва,077,0,001
281516857,59800.0,Москва,077,0,001
69091830,1651044.70833,Москва,077,0,001
70858189,75079.29,Москва,077,0,001
255149673,14108.23,Москва,077,0,001
109020728,613253.02,Москва,077,0,001
131735373,206641.32752,Москва,077,0,001
237841819,1779314.47,Москва,077,0,001
267526886,200183.68,Москва,077,0,001
294125077,123264.5,Москва,077,0,001
344735409,44874.46,Москва,077,0,001
3116064,735133.72,Москва,077,0,001
366128282,11183.62,Москва,077,0,001
258664178,34449.25,Москва,077,0,001
249858028,60000.0,Москва,077,0,001
249362677,408679.42,Москва,077,0,001
308415515,331.09,,,,
620965794,23349.0,,,,
297735456,134006.35,,,,
691909624,119737.31,,,,
765959913,11087.0,,,,
247447475,499937.91,,,,
387563143,17877.28,,,,
809928771,26877.0,,,,
585949375,19933.0,,,,
299539437,1463631.39,,,,
698103416,46053.0,,,,
526809071,11959.08,,,,
681787422,67501.0,,,,
692274915,22079.08,,,,
373938163,5490.0,,,,
230847174,757.3,,,,
424025009,62985.29,,,,
616346416,1498194.34,,,,
786704997,54671.73,,,,
757599330,69646.44,,,,
163347482,220860.04,,,,
743866178,16657.5,,,,
424846261,23122.81,,,,
387148052,112754.36,,,,
164313582,1262169.92,,,,
367759039,24584.94,,,,
264543316,1199.67,,,,
509795887,1426.03,,,,
781696343,4249.35,,,,
